/home/changshu/CODEMIND/dataset/cruxeval/sample_170/transformation.py,5,0,0,5,8,0,0,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_170_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_763/transformation.py,5,0,0,5,8,0,0,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_763_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_580/transformation.py,7,2,1,7,8,0,1,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_580_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_624/transformation.py,9,1,1,7,8,0,1,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_624_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_220/transformation.py,8,2,1,8,8,0,3,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_220_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_450/transformation.py,8,1,1,8,8,0,3,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_450_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_341/transformation.py,7,2,1,6,8,0,1,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_341_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_620/transformation.py,5,0,0,5,8,0,0,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_620_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_484/transformation.py,10,1,6,7,8,0,1,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_484_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_356/transformation.py,17,2,1,6,8,0,1,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_356_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_211/transformation.py,10,2,1,8,8,0,3,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_211_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_383/transformation.py,7,2,1,6,8,0,1,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_383_transformation.py.log
/home/changshu/CODEMIND/dataset/cruxeval/sample_690/transformation.py,8,1,1,6,8,0,1,./tmp/_home_changshu_CODEMIND_dataset_cruxeval_sample_690_transformation.py.log
