/home/changshu/CODEMIND/dataset/classeval/ClassEval_20@Chat.get_messages/main_cc.py,4,1,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_20@Chat.get_messages_main_cc.py.log
/home/changshu/CODEMIND/dataset/classeval/ClassEval_63@NLPDataProcessor2.calculate_word_frequency/main_cc.py,3,0,0,2,1,0,0,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_63@NLPDataProcessor2.calculate_word_frequency_main_cc.py.log
/home/changshu/CODEMIND/dataset/classeval/ClassEval_46@Interpolation.interpolate_2d/main_cc.py,8,4,10,3,0,0,0,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_46@Interpolation.interpolate_2d_main_cc.py.log
/home/changshu/CODEMIND/dataset/classeval/ClassEval_82@StockPortfolioTracker.get_portfolio_summary/main_cc.py,5,0,0,2,0,0,2,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_82@StockPortfolioTracker.get_portfolio_summary_main_cc.py.log
/home/changshu/CODEMIND/dataset/classeval/ClassEval_8@BankAccount.view_balance/main_cc.py,3,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_8@BankAccount.view_balance_main_cc.py.log
/home/changshu/CODEMIND/dataset/classeval/ClassEval_67@Order.calculate_total/main_cc.py,4,0,0,2,0,0,0,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_67@Order.calculate_total_main_cc.py.log
/home/changshu/CODEMIND/dataset/classeval/ClassEval_88@TriCalculator.sin/main_cc.py,4,1,0,0,1,0,0,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_88@TriCalculator.sin_main_cc.py.log
/home/changshu/CODEMIND/dataset/classeval/ClassEval_0@AccessGatewayFilter.filter/main_cc.py,11,2,2,1,5,0,3,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_0@AccessGatewayFilter.filter_main_cc.py.log
/home/changshu/CODEMIND/dataset/classeval/ClassEval_23@CombinationCalculator.select_all/main_cc.py,4,1,0,3,0,0,1,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_23@CombinationCalculator.select_all_main_cc.py.log
/home/changshu/CODEMIND/dataset/classeval/ClassEval_60@MovieTicketDB.create_table/main_cc.py,2,0,0,0,1,0,1,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_60@MovieTicketDB.create_table_main_cc.py.log
/home/changshu/CODEMIND/dataset/classeval/ClassEval_49@JobMarketplace.search_jobs/main_cc.py,5,1,1,4,0,0,0,./tmp/_home_changshu_CODEMIND_dataset_classeval_ClassEval_49@JobMarketplace.search_jobs_main_cc.py.log
